X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,label
0.24025974,0.246753247,0.253246753,0.253246753,0.25974026,0.266233766,0.266233766,0.25974026,0.279220779,0.227272727,0.103896104,0.103896104,0.116883117,0.123376623,0.149350649,0.272727273,0.285714286,0.272727273,0.266233766,0.279220779,0,0,0,0.019480519,0.11038961,0.155844156,0.409090909,0.428571429,0.266233766,0.279220779,0.116883117,0.24025974,0.357142857,0.396103896,0.493506494,0.558441558,0.616883117,0.506493506,0.396103896,0.220779221,0.649350649,0.668831169,0.461038961,0.597402597,0.545454545,0.818181818,0.883116883,0.785714286,0.766233766,0.688311688,0.798701299,0.792207792,0.5,0.675324675,0.551948052,0.857142857,0.857142857,0.727272727,0.675324675,0.772727273,0.857142857,0.876623377,0.75974026,0.74025974,0.675324675,0.733766234,0.746753247,0.636363636,0.694805195,0.714285714,0.824675325,0.88961039,0.941558442,0.850649351,0.785714286,0.811688312,0.902597403,0.714285714,0.805194805,0.831168831,0.727272727,0.844155844,0.798701299,0.727272727,0.649350649,0.727272727,0.785714286,0.694805195,0.694805195,0.675324675,0.363636364,0.75974026,0.558441558,0.636363636,0.480519481,0.792207792,0.88961039,0.75974026,0.720779221,0.798701299,0.071428571,0.396103896,0.448051948,0.532467532,0.480519481,0.75974026,0.87012987,0.844155844,0.707792208,0.714285714,0.006493506,0.032467532,0.149350649,0.357142857,0.38961039,0.525974026,0.525974026,0.493506494,0.409090909,0.162337662,1
0.101351351,0.060810811,0.081081081,0.317567568,0.256756757,0.27027027,0.141891892,0.047297297,0.101351351,0.263513514,0.121621622,0.114864865,0.162162162,0.310810811,0.533783784,0.560810811,0.391891892,0.202702703,0.114864865,0.222972973,0.608108108,0.641891892,0.540540541,0.493243243,0.722972973,0.702702703,0.662162162,0.614864865,0.574324324,0.425675676,0.797297297,0.810810811,0.506756757,0.439189189,0.648648649,0.824324324,0.824324324,0.783783784,0.77027027,0.668918919,0.905405405,0.905405405,0.682432432,0.405405405,0.716216216,0.804054054,0.756756757,0.722972973,0.716216216,0.77027027,0.912162162,0.912162162,0.810810811,0.635135135,0.743243243,0.722972973,0.614864865,0.689189189,0.662162162,0.817567568,0.878378378,0.905405405,0.763513514,0.574324324,0.648648649,0.668918919,0.527027027,0.682432432,0.601351351,0.77027027,0.797297297,0.797297297,0.472972973,0.432432432,0.682432432,0.695945946,0.668918919,0.695945946,0.628378378,0.655405405,0.621621622,0.635135135,0.378378378,0.27027027,0.675675676,0.736486486,0.743243243,0.695945946,0.635135135,0.459459459,0.236486486,0.317567568,0.277027027,0.432432432,0.574324324,0.533783784,0.47972973,0.398648649,0.317567568,0.243243243,0.067567568,0.02027027,0.128378378,0.344594595,0.310810811,0.290540541,0.209459459,0.222972973,0.22972973,0.22972973,0.216216216,0.182432432,0.162162162,0.216216216,0.202702703,0.216216216,0.222972973,0.168918919,0.168918919,0.175675676,1
0.438709677,0.419354839,0.574193548,0.632258065,0.580645161,0.612903226,0.387096774,0.187096774,0.167741935,0.219354839,0.664516129,0.490322581,0.64516129,0.864516129,0.819354839,0.683870968,0.632258065,0.6,0.496774194,0.329032258,0.638709677,0.470967742,0.529032258,0.858064516,0.948387097,0.909677419,0.832258065,0.767741935,0.677419355,0.574193548,0.541935484,0.374193548,0.606451613,0.84516129,0.909677419,0.838709677,0.896774194,0.819354839,0.651612903,0.683870968,0.767741935,0.574193548,0.683870968,0.748387097,0.741935484,0.580645161,0.75483871,0.767741935,0.64516129,0.64516129,0.8,0.696774194,0.8,0.812903226,0.812903226,0.670967742,0.716129032,0.767741935,0.632258065,0.606451613,0.541935484,0.361290323,0.632258065,0.696774194,0.690322581,0.606451613,0.741935484,0.703225806,0.574193548,0.606451613,0.477419355,0.361290323,0.580645161,0.864516129,0.929032258,0.825806452,0.825806452,0.787096774,0.683870968,0.593548387,0.509677419,0.470967742,0.580645161,0.832258065,0.812903226,0.729032258,0.677419355,0.632258065,0.55483871,0.470967742,0.483870968,0.516129032,0.658064516,0.690322581,0.612903226,0.535483871,0.425806452,0.348387097,0.251612903,0.303225806,0.174193548,0.419354839,0.670967742,0.651612903,0.55483871,0.341935484,0.141935484,0.180645161,0.109677419,0.122580645,0.187096774,0.251612903,0.322580645,0.283870968,0.238709677,0.070967742,0.051612903,0.025806452,0.006451613,0,1
0.188311688,0.194805195,0.207792208,0.201298701,0.188311688,0.207792208,0.168831169,0.162337662,0.188311688,0.194805195,0.090909091,0.097402597,0.402597403,0.603896104,0.551948052,0.383116883,0.220779221,0.227272727,0.214285714,0.214285714,0.188311688,0.279220779,0.428571429,0.525974026,0.538961039,0.545454545,0.435064935,0.344155844,0.272727273,0.227272727,0.662337662,0.649350649,0.551948052,0.428571429,0.811688312,0.818181818,0.681818182,0.616883117,0.577922078,0.461038961,0.837662338,0.876623377,0.681818182,0.461038961,0.727272727,0.727272727,0.642857143,0.525974026,0.642857143,0.675324675,0.935064935,0.941558442,0.883116883,0.61038961,0.694805195,0.772727273,0.707792208,0.675324675,0.746753247,0.798701299,0.935064935,0.941558442,0.935064935,0.779220779,0.87012987,0.88961039,0.818181818,0.811688312,0.779220779,0.779220779,0.935064935,0.935064935,0.915584416,0.454545455,0.824675325,0.928571429,0.909090909,0.88961039,0.779220779,0.668831169,0.733766234,0.915584416,0.902597403,0.532467532,0.811688312,0.915584416,0.863636364,0.766233766,0.519480519,0.422077922,0.207792208,0.461038961,0.5,0.642857143,0.727272727,0.727272727,0.545454545,0.181818182,0.142857143,0.12987013,0.136363636,0.136363636,0.175324675,0.519480519,0.480519481,0.337662338,0.194805195,0.058441558,0.032467532,0.019480519,0.220779221,0.188311688,0.201298701,0.233766234,0.220779221,0.220779221,0.181818182,0.025974026,0.025974026,0.025974026,1
0.135135135,0.135135135,0.155405405,0.168918919,0.148648649,0.168918919,0.168918919,0.162162162,0.162162162,0.168918919,0.094594595,0.02027027,0.040540541,0.033783784,0.243243243,0.418918919,0.567567568,0.513513514,0.331081081,0.277027027,0.101351351,0.135135135,0.574324324,0.587837838,0.641891892,0.668918919,0.756756757,0.709459459,0.560810811,0.445945946,0.236486486,0.506756757,0.614864865,0.601351351,0.628378378,0.736486486,0.756756757,0.614864865,0.445945946,0.466216216,0.736486486,0.851351351,0.506756757,0.52027027,0.364864865,0.635135135,0.594594595,0.527027027,0.621621622,0.317567568,0.817567568,0.864864865,0.614864865,0.5,0.513513514,0.743243243,0.722972973,0.621621622,0.695945946,0.547297297,0.763513514,0.831081081,0.797297297,0.790540541,0.790540541,0.783783784,0.817567568,0.527027027,0.668918919,0.736486486,0.790540541,0.851351351,0.702702703,0.662162162,0.682432432,0.763513514,0.783783784,0.594594595,0.702702703,0.709459459,0.831081081,0.851351351,0.452702703,0.425675676,0.297297297,0.682432432,0.668918919,0.716216216,0.736486486,0.466216216,0.790540541,0.817567568,0.533783784,0.621621622,0.560810811,0.709459459,0.716216216,0.445945946,0.432432432,0.405405405,0.432432432,0.628378378,0.689189189,0.655405405,0.722972973,0.77027027,0.797297297,0.736486486,0.675675676,0.635135135,0.114864865,0.094594595,0.094594595,0.141891892,0.378378378,0.608108108,0.722972973,0.736486486,0.371621622,0.310810811,1
0.127388535,0.076433121,0.127388535,0.184713376,0.222929936,0.191082803,0.23566879,0.267515924,0.27388535,0.280254777,0.140127389,0.184713376,0.178343949,0.171974522,0.25477707,0.23566879,0.203821656,0.127388535,0.127388535,0.146496815,0.484076433,0.547770701,0.388535032,0.356687898,0.503184713,0.656050955,0.598726115,0.445859873,0.222929936,0.070063694,0.694267516,0.738853503,0.414012739,0.420382166,0.49044586,0.796178344,0.898089172,0.808917197,0.47133758,0.222929936,0.828025478,0.853503185,0.694267516,0.388535032,0.560509554,0.675159236,0.662420382,0.605095541,0.203821656,0.439490446,0.847133758,0.885350318,0.923566879,0.777070064,0.687898089,0.72611465,0.815286624,0.458598726,0.324840764,0.605095541,0.834394904,0.872611465,0.624203822,0.477707006,0.605095541,0.687898089,0.649681529,0.560509554,0.159235669,0.573248408,0.700636943,0.770700637,0.369426752,0.394904459,0.605095541,0.853503185,0.936305732,0.891719745,0.280254777,0.312101911,0.503184713,0.566878981,0.343949045,0.464968153,0.643312102,0.76433121,0.789808917,0.617834395,0.426751592,0.222929936,0.140127389,0.191082803,0.242038217,0.286624204,0.401273885,0.401273885,0.299363057,0.191082803,0.089171975,0.01910828,0.089171975,0.121019108,0.076433121,0.197452229,0.25477707,0.363057325,0.356687898,0.299363057,0.242038217,0.152866242,0.292993631,0.292993631,0.286624204,0.286624204,0.210191083,0.27388535,0.292993631,0.292993631,0.280254777,0.203821656,1
0.048275862,0.172413793,0.165517241,0.062068966,0.096551724,0.213793103,0.206896552,0.206896552,0.2,0.186206897,0.117241379,0.082758621,0.103448276,0.255172414,0.289655172,0.337931034,0.24137931,0.2,0.2,0.186206897,0.420689655,0.331034483,0.310344828,0.606896552,0.662068966,0.689655172,0.662068966,0.324137931,0.268965517,0.193103448,0.806896552,0.379310345,0.586206897,0.731034483,0.903448276,0.896551724,0.848275862,0.765517241,0.689655172,0.524137931,0.903448276,0.406896552,0.468965517,0.675862069,0.917241379,0.917241379,0.924137931,0.896551724,0.820689655,0.779310345,0.917241379,0.772413793,0.627586207,0.786206897,0.820689655,0.793103448,0.765517241,0.84137931,0.682758621,0.827586207,0.910344828,0.903448276,0.868965517,0.862068966,0.827586207,0.8,0.751724138,0.855172414,0.668965517,0.75862069,0.910344828,0.579310345,0.489655172,0.724137931,0.724137931,0.627586207,0.703448276,0.744827586,0.613793103,0.772413793,0.84137931,0.331034483,0.482758621,0.703448276,0.910344828,0.903448276,0.910344828,0.827586207,0.751724138,0.689655172,0.64137931,0.317241379,0.489655172,0.675862069,0.862068966,0.820689655,0.744827586,0.627586207,0.537931034,0.406896552,0.248275862,0.234482759,0.255172414,0.434482759,0.517241379,0.510344828,0.413793103,0.268965517,0.282758621,0.15862069,0.089655172,0.089655172,0.096551724,0.227586207,0.351724138,0.317241379,0.117241379,0.075862069,0.151724138,0.165517241,1
0.175324675,0.194805195,0.201298701,0.194805195,0.194805195,0.201298701,0.162337662,0.168831169,0.188311688,0.188311688,0.090909091,0.11038961,0.512987013,0.623376623,0.538961039,0.344155844,0.220779221,0.227272727,0.207792208,0.214285714,0.207792208,0.350649351,0.474025974,0.525974026,0.558441558,0.538961039,0.415584416,0.324675325,0.272727273,0.246753247,0.655844156,0.551948052,0.409090909,0.75974026,0.831168831,0.642857143,0.551948052,0.766233766,0.616883117,0.441558442,0.857142857,0.688311688,0.487012987,0.733766234,0.733766234,0.571428571,0.525974026,0.655844156,0.714285714,0.766233766,0.922077922,0.88961039,0.668831169,0.681818182,0.753246753,0.766233766,0.668831169,0.850649351,0.818181818,0.883116883,0.922077922,0.928571429,0.850649351,0.850649351,0.883116883,0.824675325,0.772727273,0.831168831,0.818181818,0.824675325,0.922077922,0.909090909,0.506493506,0.720779221,0.922077922,0.824675325,0.733766234,0.75974026,0.857142857,0.662337662,0.88961039,0.896103896,0.590909091,0.688311688,0.896103896,0.876623377,0.811688312,0.694805195,0.441558442,0.363636364,0.363636364,0.428571429,0.428571429,0.694805195,0.733766234,0.727272727,0.435064935,0.162337662,0.142857143,0.123376623,0.162337662,0.155844156,0.220779221,0.506493506,0.428571429,0.279220779,0.188311688,0.058441558,0.025974026,0.019480519,0.214285714,0.181818182,0.194805195,0.220779221,0.220779221,0.220779221,0.181818182,0.025974026,0.019480519,0.019480519,1
0.310344828,0.344827586,0.379310345,0.510344828,0.613793103,0.627586207,0.634482759,0.537931034,0.206896552,0.220689655,0.772413793,0.724137931,0.489655172,0.489655172,0.744827586,0.875862069,0.827586207,0.751724138,0.662068966,0.524137931,0.903448276,0.724137931,0.551724138,0.434482759,0.834482759,0.924137931,0.931034483,0.931034483,0.882758621,0.737931034,0.924137931,0.84137931,0.620689655,0.606896552,0.703448276,0.744827586,0.744827586,0.827586207,0.75862069,0.55862069,0.917241379,0.931034483,0.903448276,0.827586207,0.8,0.806896552,0.55862069,0.806896552,0.772413793,0.620689655,0.917241379,0.862068966,0.696551724,0.682758621,0.779310345,0.84137931,0.648275862,0.793103448,0.793103448,0.634482759,0.910344828,0.682758621,0.579310345,0.537931034,0.772413793,0.855172414,0.889655172,0.896551724,0.820689655,0.668965517,0.8,0.682758621,0.655172414,0.517241379,0.862068966,0.910344828,0.917241379,0.903448276,0.868965517,0.75862069,0.110344828,0.393103448,0.55862069,0.655172414,0.724137931,0.737931034,0.703448276,0.613793103,0.489655172,0.413793103,0,0,0.034482759,0.172413793,0.565517241,0.724137931,0.696551724,0.462068966,0.206896552,0.082758621,0.117241379,0.103448276,0.117241379,0.137931034,0.248275862,0.296551724,0.227586207,0.220689655,0.213793103,0.117241379,0.220689655,0.220689655,0.227586207,0.227586207,0.151724138,0.213793103,0.220689655,0.213793103,0.213793103,0.151724138,1
0.079365079,0.111111111,0.150793651,0.238095238,0.222222222,0.222222222,0.214285714,0.214285714,0.238095238,0.142857143,0.103174603,0.126984127,0.134920635,0.365079365,0.428571429,0.404761905,0.253968254,0.222222222,0.222222222,0.23015873,0.484126984,0.349206349,0.325396825,0.428571429,0.5,0.5,0.420634921,0.349206349,0.293650794,0.30952381,0.785714286,0.468253968,0.317460317,0.571428571,0.650793651,0.817460317,0.73015873,0.658730159,0.492063492,0.396825397,0.857142857,0.428571429,0.412698413,0.571428571,0.753968254,0.80952381,0.666666667,0.738095238,0.603174603,0.436507937,0.880952381,0.587301587,0.531746032,0.587301587,0.626984127,0.571428571,0.626984127,0.666666667,0.753968254,0.650793651,0.841269841,0.547619048,0.531746032,0.69047619,0.73015873,0.642857143,0.722222222,0.753968254,0.801587302,0.841269841,0.642857143,0.468253968,0.484126984,0.603174603,0.76984127,0.761904762,0.642857143,0.73015873,0.753968254,0.642857143,0.53968254,0.444444444,0.428571429,0.666666667,0.753968254,0.833333333,0.76984127,0.746031746,0.595238095,0.436507937,0.23015873,0.277777778,0.373015873,0.484126984,0.603174603,0.563492063,0.507936508,0.428571429,0.30952381,0.325396825,0.119047619,0.166666667,0.333333333,0.341269841,0.30952381,0.253968254,0.238095238,0.246031746,0.246031746,0.119047619,0.222222222,0.23015873,0.23015873,0.206349206,0.198412698,0.238095238,0.238095238,0.238095238,0.238095238,0.055555556,1
0.238709677,0.122580645,0.238709677,0.35483871,0.451612903,0.574193548,0.535483871,0.367741935,0.206451613,0.012903226,0.277419355,0.303225806,0.651612903,0.696774194,0.522580645,0.658064516,0.896774194,0.870967742,0.709677419,0.567741935,0.393548387,0.64516129,0.896774194,0.735483871,0.464516129,0.838709677,0.967741935,0.967741935,0.903225806,0.851612903,0.612903226,0.929032258,0.967741935,0.909677419,0.64516129,0.8,0.832258065,0.670967742,0.690322581,0.709677419,0.612903226,0.948387097,0.967741935,0.974193548,0.948387097,0.870967742,0.896774194,0.877419355,0.696774194,0.780645161,0.561290323,0.916129032,0.967741935,0.722580645,0.748387097,0.883870968,0.864516129,0.75483871,0.864516129,0.774193548,0.490322581,0.767741935,0.916129032,0.509677419,0.587096774,0.935483871,0.967741935,0.935483871,0.961290323,0.812903226,0.393548387,0.464516129,0.729032258,0.670967742,0.64516129,0.935483871,0.961290323,0.961290323,0.890322581,0.916129032,0.174193548,0.15483871,0.258064516,0.451612903,0.625806452,0.748387097,0.767741935,0.748387097,0.535483871,0.458064516,0.141935484,0.096774194,0.025806452,0.019354839,0.116129032,0.219354839,0.174193548,0.174193548,0.012903226,0.038709677,0.296774194,0.2,0.096774194,0.2,0.335483871,0.387096774,0.35483871,0.232258065,0.258064516,0.174193548,0.309677419,0.309677419,0.303225806,0.283870968,0.290322581,0.283870968,0.225806452,0.161290323,0.116129032,0.148387097,1
0.046666667,0.166666667,0.186666667,0.233333333,0.086666667,0.013333333,0.033333333,0.04,0.033333333,0.04,0.66,0.7,0.74,0.713333333,0.773333333,0.52,0.36,0.126666667,0.013333333,0.053333333,0.686666667,0.74,0.74,0.9,0.906666667,0.813333333,0.753333333,0.826666667,0.48,0.226666667,0.713333333,0.66,0.64,0.88,0.8,0.726666667,0.66,0.813333333,0.9,0.786666667,0.886666667,0.746666667,0.72,0.813333333,0.826666667,0.826666667,0.826666667,0.813333333,0.9,0.94,0.926666667,0.846666667,0.853333333,0.92,0.893333333,0.786666667,0.873333333,0.853333333,0.92,0.946666667,0.766666667,0.76,0.746666667,0.853333333,0.84,0.866666667,0.806666667,0.846666667,0.933333333,0.906666667,0.706666667,0.7,0.733333333,0.926666667,0.88,0.9,0.866666667,0.926666667,0.9,0.793333333,0.76,0.86,0.76,0.893333333,0.88,0.866666667,0.873333333,0.78,0.44,0.373333333,0.493333333,0.48,0.586666667,0.726666667,0.793333333,0.46,0.166666667,0.073333333,0.1,0.073333333,0.106666667,0.293333333,0.373333333,0.266666667,0.146666667,0.033333333,0.06,0.066666667,0.053333333,0.08,0.226666667,0.206666667,0.186666667,0.12,0.1,0.133333333,0.06,0.06,0.113333333,0.146666667,1
0.305194805,0.194805195,0.181818182,0.168831169,0.25974026,0.305194805,0.285714286,0.136363636,0.103896104,0.045454545,0.415584416,0.162337662,0.415584416,0.551948052,0.538961039,0.636363636,0.811688312,0.733766234,0.571428571,0.363636364,0.324675325,0.376623377,0.681818182,0.707792208,0.525974026,0.727272727,0.954545455,0.961038961,0.902597403,0.798701299,0.551948052,0.792207792,0.961038961,0.766233766,0.623376623,0.876623377,0.961038961,0.88961039,0.909090909,0.915584416,0.668831169,0.954545455,0.974025974,0.961038961,0.818181818,0.766233766,0.785714286,0.642857143,0.714285714,0.785714286,0.688311688,0.954545455,0.967532468,0.909090909,0.863636364,0.883116883,0.909090909,0.857142857,0.824675325,0.824675325,0.597402597,0.818181818,0.954545455,0.564935065,0.655844156,0.935064935,0.928571429,0.824675325,0.948051948,0.785714286,0.493506494,0.545454545,0.805194805,0.662337662,0.616883117,0.935064935,0.961038961,0.967532468,0.967532468,0.935064935,0.253246753,0.233766234,0.357142857,0.62987013,0.701298701,0.922077922,0.941558442,0.922077922,0.837662338,0.857142857,0.071428571,0.084415584,0.077922078,0.162337662,0.292207792,0.441558442,0.428571429,0.571428571,0.318181818,0.116883117,0.253246753,0.207792208,0.058441558,0.025974026,0.149350649,0.324675325,0.25974026,0.162337662,0.084415584,0.097402597,0.311688312,0.305194805,0.246753247,0.24025974,0.324675325,0.318181818,0.292207792,0.253246753,0.181818182,0.227272727,1
0.054054054,0.175675676,0.168918919,0.067567568,0.094594595,0.222972973,0.202702703,0.202702703,0.202702703,0.189189189,0.074324324,0.067567568,0.385135135,0.445945946,0.47972973,0.486486486,0.25,0.202702703,0.202702703,0.195945946,0.297297297,0.297297297,0.425675676,0.614864865,0.662162162,0.668918919,0.581081081,0.533783784,0.47972973,0.283783784,0.77027027,0.743243243,0.371621622,0.574324324,0.871621622,0.905405405,0.871621622,0.797297297,0.72972973,0.641891892,0.912162162,0.891891892,0.439189189,0.317567568,0.851351351,0.918918919,0.912162162,0.918918919,0.837837838,0.743243243,0.912162162,0.912162162,0.716216216,0.452702703,0.797297297,0.824324324,0.777027027,0.722972973,0.824324324,0.668918919,0.912162162,0.912162162,0.891891892,0.763513514,0.864864865,0.817567568,0.831081081,0.641891892,0.790540541,0.635135135,0.912162162,0.905405405,0.858108108,0.317567568,0.635135135,0.702702703,0.635135135,0.662162162,0.709459459,0.608108108,0.878378378,0.858108108,0.743243243,0.155405405,0.601351351,0.871621622,0.891891892,0.837837838,0.702702703,0.554054054,0.547297297,0.682432432,0.540540541,0.27027027,0.513513514,0.72972973,0.675675676,0.506756757,0.398648649,0.283783784,0.094594595,0.236486486,0.202702703,0.189189189,0.432432432,0.5,0.358108108,0.162162162,0.209459459,0.155405405,0.047297297,0.101351351,0.135135135,0.087837838,0.128378378,0.060810811,0.027027027,0.074324324,0.155405405,0.168918919,1
0.083333333,0.025641026,0.057692308,0.115384615,0.205128205,0.173076923,0.269230769,0.243589744,0.275641026,0.288461538,0.25,0.346153846,0.352564103,0.314102564,0.25,0.352564103,0.320512821,0.211538462,0.115384615,0.08974359,0.564102564,0.58974359,0.621794872,0.506410256,0.262820513,0.461538462,0.705128205,0.756410256,0.576923077,0.301282051,0.717948718,0.788461538,0.814102564,0.769230769,0.179487179,0.506410256,0.724358974,0.929487179,0.762820513,0.506410256,0.801282051,0.891025641,0.916666667,0.948717949,0.493589744,0.544871795,0.653846154,0.666666667,0.602564103,0.288461538,0.807692308,0.891025641,0.935897436,0.955128205,0.788461538,0.788461538,0.788461538,0.814102564,0.711538462,0.294871795,0.737179487,0.878205128,0.923076923,0.826923077,0.256410256,0.615384615,0.782051282,0.807692308,0.698717949,0.358974359,0.653846154,0.711538462,0.775641026,0.538461538,0.307692308,0.58974359,0.858974359,0.961538462,0.865384615,0.480769231,0.506410256,0.538461538,0.58974359,0.442307692,0.416666667,0.666666667,0.762820513,0.769230769,0.551282051,0.333333333,0.102564103,0.147435897,0.16025641,0.198717949,0.288461538,0.358974359,0.33974359,0.230769231,0.128205128,0.051282051,0.115384615,0.121794872,0.08974359,0.211538462,0.333333333,0.371794872,0.391025641,0.333333333,0.262820513,0.166666667,0.301282051,0.301282051,0.301282051,0.294871795,0.217948718,0.294871795,0.294871795,0.294871795,0.288461538,0.217948718,1
0.048611111,0.027777778,0.006944444,0.118055556,0.659722222,0.618055556,0.569444444,0.354166667,0.215277778,0.222222222,0.1875,0.229166667,0.305555556,0.458333333,0.618055556,0.645833333,0.652777778,0.513888889,0.256944444,0.243055556,0.715277778,0.652777778,0.513888889,0.548611111,0.770833333,0.847222222,0.784722222,0.701388889,0.618055556,0.541666667,0.881944444,0.708333333,0.583333333,0.395833333,0.847222222,0.944444444,0.9375,0.916666667,0.791666667,0.715277778,0.930555556,0.756944444,0.541666667,0.597222222,0.763888889,0.8125,0.798611111,0.861111111,0.659722222,0.715277778,0.923611111,0.930555556,0.826388889,0.756944444,0.763888889,0.75,0.576388889,0.777777778,0.666666667,0.722222222,0.923611111,0.923611111,0.8125,0.791666667,0.847222222,0.895833333,0.6875,0.770833333,0.680555556,0.743055556,0.923611111,0.798611111,0.506944444,0.548611111,0.729166667,0.833333333,0.833333333,0.861111111,0.722222222,0.722222222,0.881944444,0.798611111,0.604166667,0.423611111,0.854166667,0.916666667,0.923611111,0.916666667,0.833333333,0.736111111,0.368055556,0.597222222,0.541666667,0.631944444,0.763888889,0.826388889,0.777777778,0.701388889,0.569444444,0.340277778,0,0.027777778,0.145833333,0.222222222,0.513888889,0.701388889,0.715277778,0.611111111,0.222222222,0.118055556,0.041666667,0.027777778,0.055555556,0.090277778,0.229166667,0.402777778,0.263888889,0.222222222,0.215277778,0.152777778,1
0.237762238,0.223776224,0.216783217,0.272727273,0.461538462,0.475524476,0.468531469,0.237762238,0.083916084,0.111888112,0.573426573,0.524475524,0.622377622,0.727272727,0.692307692,0.601398601,0.587412587,0.412587413,0.104895105,0.027972028,0.811188811,0.524475524,0.531468531,0.832167832,0.853146853,0.846153846,0.769230769,0.769230769,0.713286713,0.524475524,0.846153846,0.440559441,0.454545455,0.839160839,0.909090909,0.818181818,0.755244755,0.706293706,0.839160839,0.748251748,0.916083916,0.685314685,0.629370629,0.762237762,0.734265734,0.636363636,0.699300699,0.622377622,0.664335664,0.741258741,0.902097902,0.776223776,0.699300699,0.734265734,0.762237762,0.713286713,0.65034965,0.734265734,0.72027972,0.748251748,0.692307692,0.531468531,0.622377622,0.671328671,0.608391608,0.454545455,0.58041958,0.559440559,0.608391608,0.713286713,0.559440559,0.440559441,0.517482517,0.832167832,0.888111888,0.79020979,0.72027972,0.587412587,0.685314685,0.643356643,0.447552448,0.433566434,0.58041958,0.776223776,0.762237762,0.748251748,0.734265734,0.741258741,0.643356643,0.517482517,0.356643357,0.356643357,0.48951049,0.587412587,0.538461538,0.475524476,0.475524476,0.468531469,0.391608392,0.335664336,0.090909091,0.076923077,0.104895105,0.300699301,0.34965035,0.356643357,0.300699301,0.258741259,0.286713287,0.293706294,0.104895105,0.160839161,0.195804196,0.251748252,0.251748252,0.237762238,0.20979021,0.216783217,0.230769231,0.244755245,1
0.393548387,0.212903226,0.490322581,0.593548387,0.496774194,0.683870968,0.883870968,0.877419355,0.735483871,0.580645161,0.432258065,0.425806452,0.625806452,0.612903226,0.55483871,0.903225806,0.95483871,0.896774194,0.922580645,0.84516129,0.412903226,0.55483871,0.787096774,0.916129032,0.716129032,0.735483871,0.774193548,0.612903226,0.767741935,0.670967742,0.458064516,0.774193548,0.941935484,0.916129032,0.896774194,0.883870968,0.929032258,0.75483871,0.909677419,0.774193548,0.6,0.735483871,0.890322581,0.535483871,0.851612903,0.941935484,0.896774194,0.806451613,0.967741935,0.75483871,0.464516129,0.44516129,0.483870968,0.438709677,0.767741935,0.967741935,0.967741935,0.974193548,0.967741935,0.890322581,0.419354839,0.277419355,0.212903226,0.612903226,0.75483871,0.961290323,0.961290323,0.961290323,0.903225806,0.929032258,0.161290323,0.187096774,0.167741935,0.451612903,0.638709677,0.735483871,0.748387097,0.709677419,0.606451613,0.470967742,0.212903226,0.167741935,0.096774194,0.019354839,0.083870968,0.219354839,0.212903226,0.380645161,0.116129032,0.006451613,0.316129032,0.258064516,0.103225806,0.129032258,0.277419355,0.374193548,0.348387097,0.24516129,0.135483871,0.141935484,0.316129032,0.322580645,0.316129032,0.309677419,0.290322581,0.309677419,0.348387097,0.270967742,0.148387097,0.232258065,0.322580645,0.322580645,0.322580645,0.277419355,0.283870968,0.322580645,0.277419355,0.206451613,0.174193548,0.2,1
0.175675676,0.087837838,0.040540541,0.067567568,0.533783784,0.668918919,0.716216216,0.594594595,0.222972973,0.22972973,0.324324324,0.351351351,0.398648649,0.560810811,0.635135135,0.648648649,0.641891892,0.581081081,0.324324324,0.351351351,0.797297297,0.777027027,0.560810811,0.547297297,0.581081081,0.864864865,0.885135135,0.810810811,0.695945946,0.608108108,0.918918919,0.925675676,0.472972973,0.493243243,0.655405405,0.912162162,0.932432432,0.932432432,0.885135135,0.783783784,0.925675676,0.939189189,0.695945946,0.574324324,0.702702703,0.777027027,0.77027027,0.722972973,0.790540541,0.587837838,0.918918919,0.932432432,0.925675676,0.858108108,0.810810811,0.797297297,0.777027027,0.540540541,0.790540541,0.804054054,0.918918919,0.932432432,0.837837838,0.722972973,0.777027027,0.837837838,0.878378378,0.628378378,0.756756757,0.885135135,0.601351351,0.925675676,0.5,0.533783784,0.668918919,0.837837838,0.783783784,0.675675676,0.689189189,0.635135135,0.121621622,0.628378378,0.547297297,0.554054054,0.675675676,0.918918919,0.918918919,0.851351351,0.837837838,0.844594595,0.006756757,0.141891892,0.378378378,0.621621622,0.689189189,0.763513514,0.77027027,0.722972973,0.621621622,0.472972973,0,0,0.013513514,0.114864865,0.486486486,0.72972973,0.668918919,0.547297297,0.222972973,0.135135135,0.141891892,0.087837838,0.114864865,0.135135135,0.175675676,0.263513514,0.22972973,0.222972973,0.216216216,0.162162162,1
